WardCode,WardName
42404,Katsina_Mai'Adua_Koza
42405,Katsina_Mai'Adua_Mai'Adua A
42406,Katsina_Mai'Adua_Mai'Adua B
42407,Katsina_Mai'Adua_Mai'Adua C
42408,Katsina_Mai'Adua_Maikoni A
42409,Katsina_Mai'Adua_Maikoni B
42410,Katsina_Mai'Adua_Natsalle
42501,Katsina_Malumfashi_Borindawa
42502,Katsina_Malumfashi_Dansarai
42503,Katsina_Malumfashi_Dayi
42504,Katsina_Malumfashi_Gora Dan Saka
42505,Katsina_Malumfashi_Karfi
42506,Katsina_Malumfashi_Makaurachi
42507,Katsina_Malumfashi_Malumfashi A
42508,Katsina_Malumfashi_Malumfashi B
42509,Katsina_Malumfashi_Na_Alma
42510,Katsina_Malumfashi_Ruwan Sanyi
42511,Katsina_Malumfashi_Yaba
42512,Katsina_Malumfashi_Yarmama
42601,Katsina_Mani_Bagiwa
42602,Katsina_Mani_Bujawa Gewayau
42603,Katsina_Mani_Duwan Makau
42604,Katsina_Mani_Hamcheta
42605,Katsina_Mani_Jani
42606,Katsina_Mani_Kwatta
42607,Katsina_Mani_Machika
42608,Katsina_Mani_Magami
42609,Katsina_Mani_Mani
42610,Katsina_Mani_Muduru
42611,Katsina_Mani_T Takusheyi
42701,Katsina_Mashi_Bamle
42702,Katsina_Mashi_Doguru A
42703,Katsina_Mashi_Doguru B
42704,Katsina_Mashi_Gallu
42705,Katsina_Mashi_Gana Jigawa
42706,Katsina_Mashi_Karau
42707,Katsina_Mashi_Majigiri
42708,Katsina_Mashi_Mashi
42709,Katsina_Mashi_Sonkaya
42710,Katsina_Mashi_Tamilo A
42711,Katsina_Mashi_Tamilo B
42801,Katsina_Matazu_Dissi
42802,Katsina_Matazu_Gwarjo
42803,Katsina_Matazu_Karaduwa
42804,Katsina_Matazu_Kogari
42805,Katsina_Matazu_Matazu A
42806,Katsina_Matazu_Matazu B
42807,Katsina_Matazu_Mazoji A
42808,Katsina_Matazu_Mazoji B
42809,Katsina_Matazu_Rinjin Idi
42810,Katsina_Matazu_Sayaya
42901,Katsina_Musawa_Dangani
42902,Katsina_Musawa_Danjanku
42903,Katsina_Musawa_Garu
42904,Katsina_Musawa_Gingin
42905,Katsina_Musawa_Jikamshi
42906,Katsina_Musawa_Kira
42907,Katsina_Musawa_Kurkujan A
42908,Katsina_Musawa_Kurkujan B
42909,Katsina_Musawa_Musawa
42910,Katsina_Musawa_Tabanni
42911,Katsina_Musawa_Tuge
43001,Katsina_Rimi_Abukur
43002,Katsina_Rimi_Fardami
43003,Katsina_Rimi_Iyatawa
43004,Katsina_Rimi_Kadandani
43006,Katsina_Rimi_Maje Karare
43007,Katsina_Rimi_Mogabo Kurabo
43008,Katsina_Rimi_Rimi
43010,Katsina_Rimi_Sabon Gari
43011,Katsina_Rimi_Tsagero
43101,Katsina_Sabuwa_D Muazu
43102,Katsina_Sabuwa_Damari
43103,Katsina_Sabuwa_Gamji
43104,Katsina_Sabuwa_Gazari
43105,Katsina_Sabuwa_Machika
43106,Katsina_Sabuwa_Maibakko
43107,Katsina_Sabuwa_Rafin Iwa
43108,Katsina_Sabuwa_Sabuwa A
43109,Katsina_Sabuwa_Sabuwa B
43110,Katsina_Sabuwa_Sayau
43201,Katsina_Safana_Babban Duhu  A
43202,Katsina_Safana_Babban Duhu  B
43203,Katsina_Safana_Baure A
43204,Katsina_Safana_Baure B
43205,Katsina_Safana_Runka  A
43206,Katsina_Safana_Runka  B
43207,Katsina_Safana_Safana
43208,Katsina_Safana_Tsaskiya
43209,Katsina_Safana_Zakka A
43210,Katsina_Safana_Zakka B
43301,Katsina_Sandamu_Daneji A
43302,Katsina_Sandamu_Daneji B
43303,Katsina_Sandamu_Fago A
43304,Katsina_Sandamu_Fago B
43305,Katsina_Sandamu_Kagare
43306,Katsina_Sandamu_Karkarku
43307,Katsina_Sandamu_Katsayal
43308,Katsina_Sandamu_Kwasarawa
43309,Katsina_Sandamu_Rade A
43310,Katsina_Sandamu_Rade B
43311,Katsina_Sandamu_Sandamu
43401,Katsina_Zango_Dargaje
43402,Katsina_Zango_Garni
43403,Katsina_Zango_Gwamba
43404,Katsina_Zango_K Kudi
43405,Katsina_Zango_K Malamai
43406,Katsina_Zango_Kande
43407,Katsina_Zango_Rogogo
43408,Katsina_Zango_Sara
43409,Katsina_Zango_Yardaje
43410,Katsina_Zango_Zango
43005,Katsina_Rimi_Makurda
50203,Kebbi_Arewa Dandi_Biu
50201,Kebbi_Arewa Dandi_Bachaka
50202,Kebbi_Arewa Dandi_Chibike
50205,Kebbi_Arewa Dandi_Falde
50206,Kebbi_Arewa Dandi_Feske Jaffeji
50207,Kebbi_Arewa Dandi_Gumumdai Rafin Tsaka
50208,Kebbi_Arewa Dandi_Kangiwa
50209,Kebbi_Arewa Dandi_Lema Jantullu
50210,Kebbi_Arewa Dandi_Sarka Dantsoho
50211,Kebbi_Arewa Dandi_Yeldu
50301,Kebbi_Argungu_Alwasa Gotomo
50302,Kebbi_Argungu_Dikko
50303,Kebbi_Argungu_Felande
50304,Kebbi_Argungu_Galadima
50305,Kebbi_Argungu_Gulma
50306,Kebbi_Argungu_Gwazange Kisawa U Gyaga
50409,Kebbi_Augie_Tiggi Awade
50309,Kebbi_Argungu_Lailaba
50310,Kebbi_Argungu_Sauwa Kaurar Sani
50311,Kebbi_Argungu_Tungar Zazzagawa Rumbuki Sarkawa
50501,Kebbi_Bagudo_Bagudo Tuga
50502,Kebbi_Bagudo_Bahindi Khaliel
50503,Kebbi_Bagudo_Bani Tsamiya Kali
50504,Kebbi_Bagudo_Illo Sabon Gari Yantau
50505,Kebbi_Bagudo_Kaoje Gwamba
50506,Kebbi_Bagudo_Kende Kurgu
50507,Kebbi_Bagudo_Lafagu Gante
50508,Kebbi_Bagudo_Lolo Giris
50509,Kebbi_Bagudo_Matsinkai Geza
50510,Kebbi_Bagudo_Sharabi Kwanguwai
50511,Kebbi_Bagudo_Zagga Kwasara
50612,Kebbi_Birnin Kebbi_Nassarawa I
50607,Kebbi_Birnin Kebbi_Kola Tarasa
50702,Kebbi_Bunza_Bunza Dangaladima
50703,Kebbi_Bunza_Gwade
50706,Kebbi_Bunza_Sabon Birni
50707,Kebbi_Bunza_Salwai
50708,Kebbi_Bunza_Tilli Hilema
50709,Kebbi_Bunza_Tunga
50801,Kebbi_Dandi_Bani Zumbu
50802,Kebbi_Dandi_Buma
50803,Kebbi_Dandi_Dolekaina
50804,Kebbi_Dandi_Fana
50805,Kebbi_Dandi_Maihausawa
50808,Kebbi_Dandi_Kyangakwai
50807,Kebbi_Dandi_Geza
50809,Kebbi_Dandi_Kwakkwaba
50810,Kebbi_Dandi_Maigwaza
50811,Kebbi_Dandi_Shiko
50901,Kebbi_Fakai_Bajida
50902,Kebbi_Fakai_Bangu Garinisah
50903,Kebbi_Fakai_Birnin Tudu
50904,Kebbi_Fakai_Mahuta
50905,Kebbi_Fakai_Gulbin Kuka Maijarhula
50906,Kebbi_Fakai_Inga Bulu Maikende
50907,Kebbi_Fakai_Kangi
50908,Kebbi_Fakai_Fakai Zussun
50909,Kebbi_Fakai_Marafa
50910,Kebbi_Fakai_Penin Amana Penin Gaba
51001,Kebbi_Gwandu_Cheberu Bada
51009,Kebbi_Gwandu_Maruda
51102,Kebbi_Jega_Dangamaji
51103,Kebbi_Jega_Dunbegu Basaura
51104,Kebbi_Jega_Gindi Nassarawa Kyarmi Galbi
51105,Kebbi_Jega_Jandutsi Birnin Malam
50107,Kebbi_Aleiro_Jiga Makera
51106,Kebbi_Jega_Jega Magaji 'B'
51110,Kebbi_Jega_Katanga Fagada
51111,Kebbi_Jega_Kimba
51202,Kebbi_Kalgo_Dangoma Gayi
51204,Kebbi_Kalgo_Etene
51205,Kebbi_Kalgo_Kalgo
51206,Kebbi_Kalgo_Kuka
51207,Kebbi_Kalgo_Mutubari Banganna
51208,Kebbi_Kalgo_Nayilwa
51209,Kebbi_Kalgo_Wurogauri
51210,Kebbi_Kalgo_Zuguru
51301,Kebbi_Koko-Besse_Koko Magaji
51302,Kebbi_Koko-Besse_Illela Sabon Gari
51303,Kebbi_Koko-Besse_Koko Fircin
51304,Kebbi_Koko-Besse_Dada Alelu
51305,Kebbi_Koko-Besse_Jadadi
51306,Kebbi_Koko-Besse_Lani Manyan Tafukka Shiba
51307,Kebbi_Koko-Besse_Besse
51308,Kebbi_Koko-Besse_Takware
51309,Kebbi_Koko-Besse_Dutsin Mari Dulmeru
51310,Kebbi_Koko-Besse_Zariya Kalakala Amiru
51311,Kebbi_Koko-Besse_Maddaci Hirini
51312,Kebbi_Koko-Besse_Maikwari Karamar Damba
51401,Kebbi_Maiyama_Andarai
51402,Kebbi_Maiyama_Giwa Tazo Zara
51403,Kebbi_Maiyama_Gumbin Kure Gamjeji
51404,Kebbi_Maiyama_S Sara Kamba
51406,Kebbi_Maiyama_Kuberi Gidiga
51407,Kebbi_Maiyama_Liba Danwa Kuka Kogo
51408,Kebbi_Maiyama_Maiyama
51409,Kebbi_Maiyama_Mungadi
51411,Kebbi_Maiyama_Sarandosa Gubba
51410,Kebbi_Maiyama_S Mayalo
51501,Kebbi_Ngaski_Birnin Yauri
51502,Kebbi_Ngaski_Gafara Machupa
51503,Kebbi_Ngaski_Garin Baka Makirin
51504,Kebbi_Ngaski_Kwakwaran
51505,Kebbi_Ngaski_Libata Kwanga
51506,Kebbi_Ngaski_Kambuwa Danmaraya
51507,Kebbi_Ngaski_Makawa Ulera
51508,Kebbi_Ngaski_Ngaski
51509,Kebbi_Ngaski_Utono Hoge
51510,Kebbi_Ngaski_Wara
51601,Kebbi_Sakaba_Adai
51602,Kebbi_Sakaba_Dankolo
51603,Kebbi_Sakaba_Doka Bere
51604,Kebbi_Sakaba_Gelwasa
51605,Kebbi_Sakaba_Janbirni
51607,Kebbi_Sakaba_Makuku
51608,Kebbi_Sakaba_Sakaba
51606,Kebbi_Sakaba_Maza Maza
51609,Kebbi_Sakaba_Tudun Kuka
51610,Kebbi_Sakaba_Fada
51701,Kebbi_Shanga_Atuwa
51702,Kebbi_Shanga_Binuwa Gebbe Bukunji
51703,Kebbi_Shanga_Dugu Tsoho Dugu Raha
51704,Kebbi_Shanga_Kawara Ingu Sargo
51705,Kebbi_Shanga_Rafin Kirya Tefki Tara
51706,Kebbi_Shanga_Sakace
51707,Kebbi_Shanga_Sawashi
51708,Kebbi_Shanga_Shanga
51709,Kebbi_Shanga_Takware
51710,Kebbi_Shanga_Yarbesse
51801,Kebbi_Suru_Aljannare
51802,Kebbi_Suru_Bandan
51803,Kebbi_Suru_Barbarejo
51804,Kebbi_Suru_Bakuwai
51805,Kebbi_Suru_Dakin Gari
51806,Kebbi_Suru_Dendane
51807,Kebbi_Suru_Dandiya Shema
51808,Kebbi_Suru_Ginga
51809,Kebbi_Suru_Giro
51810,Kebbi_Suru_Kwaifa
51811,Kebbi_Suru_Suru
51901,Kebbi_Wasagu-Danko_Ayu
51902,Kebbi_Wasagu-Danko_Bena
51903,Kebbi_Wasagu-Danko_Dan Umaru Mairairai
51904,Kebbi_Wasagu-Danko_Danko Maga
51905,Kebbi_Wasagu-Danko_Kanya
51906,Kebbi_Wasagu-Danko_Kyabu Kandu
51907,Kebbi_Wasagu-Danko_Ribah Machika
51908,Kebbi_Wasagu-Danko_Waje
51909,Kebbi_Wasagu-Danko_Wasagu
51910,Kebbi_Wasagu-Danko_Yalmo Shindi Wari
51911,Kebbi_Wasagu-Danko_Gwanfi Kele
52001,Kebbi_Yauri_Chulu Koma
52002,Kebbi_Yauri_Gungun Sarki
52003,Kebbi_Yauri_Jijima
52005,Kebbi_Yauri_Yelwa Central
52006,Kebbi_Yauri_Yelwa East
52007,Kebbi_Yauri_Yelwa North
52008,Kebbi_Yauri_Yelwa South
52009,Kebbi_Yauri_Yelwa West
52010,Kebbi_Yauri_Zamare
52101,Kebbi_Zuru_Bedi
52102,Kebbi_Zuru_Ciroman Dabai
52103,Kebbi_Zuru_Isgogo Dago
52104,Kebbi_Zuru_Manga Ushe
52105,Kebbi_Zuru_Rafin Zuru
52106,Kebbi_Zuru_Rikoto
52107,Kebbi_Zuru_Rumu Daben Seme
52108,Kebbi_Zuru_Senchi
52109,Kebbi_Zuru_Tadurga
52110,Kebbi_Zuru_Zodi
51405,Kebbi_Maiyama_Karaye
52004,Kebbi_Yauri_Tondi
50601,Kebbi_Birnin Kebbi_Ambursa
50602,Kebbi_Birnin Kebbi_Dangaladima
50603,Kebbi_Birnin Kebbi_G Gaji
50606,Kebbi_Birnin Kebbi_Kardi
50613,Kebbi_Birnin Kebbi_Nassarawa II
50614,Kebbi_Birnin Kebbi_Ujariyo
50615,Kebbi_Birnin Kebbi_Zauro
50611,Kebbi_Birnin Kebbi_Maurida
50610,Kebbi_Birnin Kebbi_Marafa
50609,Kebbi_Birnin Kebbi_Makera
50608,Kebbi_Birnin Kebbi_Lagga
50604,Kebbi_Birnin Kebbi_Gawasu Demana
50204,Kebbi_Arewa Dandi_Gorun Dikko
50101,Kebbi_Aleiro_Aliero  Dangaladima I
50103,Kebbi_Aleiro_Aliero S Fada I
50104,Kebbi_Aleiro_Aliero S Fada II
50105,Kebbi_Aleiro_Danwarai
51107,Kebbi_Jega_Jega Kokani
50108,Kebbi_Aleiro_Rafin Bauna
50106,Kebbi_Aleiro_Jiga Birni
51004,Kebbi_Gwandu_Gulmare
50111,Kebbi_Aleiro_Kashin Zama
50109,Kebbi_Aleiro_Sabiyal
50401,Kebbi_Augie_Augie North
50402,Kebbi_Augie_Augie South
50406,Kebbi_Augie_Birnin Tudu Gudale
50403,Kebbi_Augie_Bagaye Mera
50404,Kebbi_Augie_Bayawa North
50405,Kebbi_Augie_Bayawa South
50408,Kebbi_Augie_Bubuche
50407,Kebbi_Augie_Kwaido
50308,Kebbi_Argungu_Kokani South
50307,Kebbi_Argungu_Kokani North
50410,Kebbi_Augie_Yola
51002,Kebbi_Gwandu_Dalijan
51003,Kebbi_Gwandu_Dodoru
51005,Kebbi_Gwandu_Gwandu Marafa
51006,Kebbi_Gwandu_Gwandu D Galadima
51007,Kebbi_Gwandu_Kambaza
51008,Kebbi_Gwandu_Malisa
51010,Kebbi_Gwandu_Masama
50806,Kebbi_Dandi_Kamba-Kamba
50704,Kebbi_Bunza_Maidahini
50701,Kebbi_Bunza_Bunza Marafa
50705,Kebbi_Bunza_Raha
51203,Kebbi_Kalgo_Diggi
51201,Kebbi_Kalgo_Hirishi
50102,Kebbi_Aleiro_Aliero  Dangaladima II
51101,Kebbi_Jega_Alelu
51108,Kebbi_Jega_Jega Magaji 'A'
51109,Kebbi_Jega_Firchin
60101,Sokoto_Binji_Binji
60102,Sokoto_Binji_Bunkari
60103,Sokoto_Binji_Gawazai
60104,Sokoto_Binji_Inname
60105,Sokoto_Binji_Jamali
60106,Sokoto_Binji_Maikulki
60107,Sokoto_Binji_Samama
60108,Sokoto_Binji_Soron Gabas
60109,Sokoto_Binji_Soron Yamma
60110,Sokoto_Binji_Tudun Kose
60201,Sokoto_Bodinga_Badau Darhela
60202,Sokoto_Bodinga_Bagarawa
60203,Sokoto_Bodinga_Bangi Dabaga
60204,Sokoto_Bodinga_Bodinga Tauma
60205,Sokoto_Bodinga_Danchadi
60210,Sokoto_Bodinga_Dingyadi
60206,Sokoto_Bodinga_Kaura Miyo
60207,Sokoto_Bodinga_Kwacciyar Lalle
60208,Sokoto_Bodinga_Sifawa Lukuyawa
60209,Sokoto_Bodinga_Takatuku Madorawa
60211,Sokoto_Bodinga_Tulluwa
60301,Sokoto_Dange-Shuni_Bodai
60302,Sokoto_Dange-Shuni_Dange
60303,Sokoto_Dange-Shuni_Fajaldu
60304,Sokoto_Dange-Shuni_Gajara Ge Ere
60305,Sokoto_Dange-Shuni_Rikina
60306,Sokoto_Dange-Shuni_Rudu  Aman Awa
60307,Sokoto_Dange-Shuni_R Gidado
60308,Sokoto_Dange-Shuni_Shuni
60309,Sokoto_Dange-Shuni_Tsafanade
60310,Sokoto_Dange-Shuni_Tuntube Tsefe
60311,Sokoto_Dange-Shuni_Wababe  Salau
60401,Sokoto_Gada_Dukamaje
60402,Sokoto_Gada_Gada
60403,Sokoto_Gada_Gilbadi
60404,Sokoto_Gada_Kadadi
60405,Sokoto_Gada_Kaffe
60406,Sokoto_Gada_Kyadawa Holai
60407,Sokoto_Gada_Tsitse
60408,Sokoto_Gada_Kaddi
60409,Sokoto_Gada_Kwarma
60410,Sokoto_Gada_Kadassaka
60411,Sokoto_Gada_Kiri
60501,Sokoto_Goronyo_Birjingo
60502,Sokoto_Goronyo_Boyekai
60503,Sokoto_Goronyo_Giyawa
60504,Sokoto_Goronyo_Goronyo
60505,Sokoto_Goronyo_Kagara
60506,Sokoto_Goronyo_Kojiyo
60507,Sokoto_Goronyo_Kwakwazo
60508,Sokoto_Goronyo_Rimawa
60509,Sokoto_Goronyo_S G Dole
60510,Sokoto_Goronyo_Shinaka
60511,Sokoto_Goronyo_Takakume
60601,Sokoto_Gudu_Awilkiti
60602,Sokoto_Gudu_Bachaka
60603,Sokoto_Gudu_Balle
60604,Sokoto_Gudu_Chilas
60605,Sokoto_Gudu_Gwazange
60606,Sokoto_Gudu_Karfe Sarki
60607,Sokoto_Gudu_Karfe Chana
60608,Sokoto_Gudu_Kurdula
60609,Sokoto_Gudu_Marake
60610,Sokoto_Gudu_Tullun Doya
60701,Sokoto_Gwadabawa_Asara
60702,Sokoto_Gwadabawa_Atakwanyo
60703,Sokoto_Gwadabawa_Chimola
60704,Sokoto_Gwadabawa_Gidan Kaya
60705,Sokoto_Gwadabawa_Gigane
60706,Sokoto_Gwadabawa_Gwadabawa
60707,Sokoto_Gwadabawa_Huchi
60709,Sokoto_Gwadabawa_Mammande
60711,Sokoto_Gwadabawa_Tambagarka
60708,Sokoto_Gwadabawa_Mamman Suka
60801,Sokoto_Illela_Araba
60811,Sokoto_Illela_Darna Tsolawo
60802,Sokoto_Illela_Damba
60803,Sokoto_Illela_Darna Sabon Gari
60804,Sokoto_Illela_Garu
60805,Sokoto_Illela_Gidan Hamma
60806,Sokoto_Illela_Gidan Katta
60807,Sokoto_Illela_Illela
60808,Sokoto_Illela_Kalmalo
60809,Sokoto_Illela_Rungumawa Gatti
60810,Sokoto_Illela_Tozai
60901,Sokoto_Isa_Gebe A
60902,Sokoto_Isa_Gebe B
60903,Sokoto_Isa_Bargaja
60904,Sokoto_Isa_Isa South
60905,Sokoto_Isa_Isa North
60906,Sokoto_Isa_Tsabre
60907,Sokoto_Isa_Turba
60908,Sokoto_Isa_Tozai
60909,Sokoto_Isa_Yanfako
60910,Sokoto_Isa_Tidibali
61001,Sokoto_Kebbe_Fakku
61002,Sokoto_Kebbe_Girkau
61003,Sokoto_Kebbe_Kebbe East
61004,Sokoto_Kebbe_Kebbe West
61005,Sokoto_Kebbe_Kuchi
61006,Sokoto_Kebbe_Margai East
61007,Sokoto_Kebbe_Margai West
61008,Sokoto_Kebbe_Nasagudu
61009,Sokoto_Kebbe_Sangi
61010,Sokoto_Kebbe_Ungushi
61101,Sokoto_Kware_Bankanu
61102,Sokoto_Kware_Bansan Lemi
61103,Sokoto_Kware_Durbawa
61104,Sokoto_Kware_Gandu
61105,Sokoto_Kware_Hammaali
61106,Sokoto_Kware_Kabanga
61107,Sokoto_Kware_Kware
61108,Sokoto_Kware_Kware Gidan Rugga
61109,Sokoto_Kware_Sabon Birni
61110,Sokoto_Kware_Tsaki Walakhe
61111,Sokoto_Kware_Tunga Mallamawa
61201,Sokoto_Rabah_Gandi  I
61202,Sokoto_Rabah_Gandi  II
61203,Sokoto_Rabah_Goddodi
61204,Sokoto_Rabah_Kurya
61205,Sokoto_Rabah_Maikujera
61206,Sokoto_Rabah_Rabah
61207,Sokoto_Rabah_Rarah
61208,Sokoto_Rabah_Tofa
61209,Sokoto_Rabah_Tursa
61210,Sokoto_Rabah_Yarstakuwa
61302,Sokoto_Sabon Birni_Gatawa
61303,Sokoto_Sabon Birni_Kalgo
61304,Sokoto_Sabon Birni_Kurawa
61305,Sokoto_Sabon Birni_Lajinge
61306,Sokoto_Sabon Birni_Makuwana
61307,Sokoto_Sabon Birni_Sabon Birni
61308,Sokoto_Sabon Birni_Takatsaba
61309,Sokoto_Sabon Birni_Tarah
61310,Sokoto_Sabon Birni_Tsamaye
61311,Sokoto_Sabon Birni_Unguwar Lalle
61401,Sokoto_Shagari_Dandin Mahe
61402,Sokoto_Shagari_Gangan
61403,Sokoto_Shagari_Jaredi
61404,Sokoto_Shagari_Horo
61405,Sokoto_Shagari_Kajiji
61406,Sokoto_Shagari_Kambama
61407,Sokoto_Shagari_Lambara
61408,Sokoto_Shagari_Mandera
61409,Sokoto_Shagari_Sanyinnawal
61410,Sokoto_Shagari_Shagari
61501,Sokoto_Silame_Gande
61502,Sokoto_Silame_Katami North
61503,Sokoto_Silame_Labani
61504,Sokoto_Silame_Marafa
61505,Sokoto_Silame_Silame
61506,Sokoto_Silame_Maje
61507,Sokoto_Silame_Katami South
61508,Sokoto_Silame_Gaukai
61509,Sokoto_Silame_Jekanadu
61510,Sokoto_Silame_Kubodu
61601,Sokoto_Sokoto North_S Adar Gandu
61602,Sokoto_Sokoto North_S Adar Gidan Igwai
61603,Sokoto_Sokoto North_Sarkin Musulmi A
61604,Sokoto_Sokoto North_Sarkin Musulmi B
61605,Sokoto_Sokoto North_Magajin Gari A
61606,Sokoto_Sokoto North_Magajin Gari B
61607,Sokoto_Sokoto North_Magajin Rafi A
61608,Sokoto_Sokoto North_Magajin Rafi B
61609,Sokoto_Sokoto North_Waziri A
61610,Sokoto_Sokoto North_Waziri B
61611,Sokoto_Sokoto North_Waziri C
61701,Sokoto_Sokoto South_Gagi A
61702,Sokoto_Sokoto South_Gagi B
61703,Sokoto_Sokoto South_Gagi C
61704,Sokoto_Sokoto South_Rijia A
61705,Sokoto_Sokoto South_Rijia B
61706,Sokoto_Sokoto South_S Addar A
61707,Sokoto_Sokoto South_S Addar B
61708,Sokoto_Sokoto South_Sarkin Zamfara A
61709,Sokoto_Sokoto South_Sarkin Zamfara B
61710,Sokoto_Sokoto South_Tudun Wada A
61711,Sokoto_Sokoto South_Tudun Wada B
61801,Sokoto_Tambuwal_Bagida
61802,Sokoto_Tambuwal_Barkeji Nabaguda
61803,Sokoto_Tambuwal_Bashire Maikada
61804,Sokoto_Tambuwal_Dogon Daji
61805,Sokoto_Tambuwal_Faga Alasan
61806,Sokoto_Tambuwal_Jabo Kagara
61807,Sokoto_Tambuwal_Romo Sarki
61808,Sokoto_Tambuwal_Sabon Birni
61809,Sokoto_Tambuwal_Saidal Goshe
61810,Sokoto_Tambuwal_Sanyinna
61811,Sokoto_Tambuwal_Tambuwal
61901,Sokoto_Tangaza_Gidan Madi
61902,Sokoto_Tangaza_Kalanjeni
61903,Sokoto_Tangaza_Kwacce Huru
61904,Sokoto_Tangaza_Magonho
61905,Sokoto_Tangaza_Raka
61906,Sokoto_Tangaza_Ruwa Wuri
61907,Sokoto_Tangaza_Sakkwai
61908,Sokoto_Tangaza_Salewa
61909,Sokoto_Tangaza_Sutti
61910,Sokoto_Tangaza_Tangaza
62001,Sokoto_Tureta_Dan Gulbi
62002,Sokoto_Tureta_Duma
62003,Sokoto_Tureta_Furagike
62004,Sokoto_Tureta_Gidan Kare
62005,Sokoto_Tureta_Kuruwa
62006,Sokoto_Tureta_Kwarare
62007,Sokoto_Tureta_Lamba Tureta
62008,Sokoto_Tureta_Lofa
62009,Sokoto_Tureta_Tsamiya
62010,Sokoto_Tureta_Tureta
62101,Sokoto_Wamako_Arkilla
62102,Sokoto_Wamako_Bado
62103,Sokoto_Wamako_Dundaye
62104,Sokoto_Wamako_Gidan Bubu
62105,Sokoto_Wamako_Gidan Hamidu
62106,Sokoto_Wamako_Gumbi
62107,Sokoto_Wamako_Gwamatse
62108,Sokoto_Wamako_Kalambaina
62109,Sokoto_Wamako_Kammata
62110,Sokoto_Wamako_Kaura
62111,Sokoto_Wamako_Wamakko
62201,Sokoto_Wurno_Achida
62202,Sokoto_Wurno_Alkanmu
62203,Sokoto_Wurno_Chaco Marnona
62204,Sokoto_Wurno_Dimbiso
62205,Sokoto_Wurno_Dinawa
62206,Sokoto_Wurno_Kwargaba
62207,Sokoto_Wurno_Kwasare
62208,Sokoto_Wurno_Lahodu
62209,Sokoto_Wurno_Magarya
62210,Sokoto_Wurno_Marafa
62211,Sokoto_Wurno_Tunga
62301,Sokoto_Yabo_Bakale
62302,Sokoto_Yabo_Bingaje
62303,Sokoto_Yabo_Binji
62304,Sokoto_Yabo_Birniruwa
62305,Sokoto_Yabo_Fakka
62306,Sokoto_Yabo_Kilgori
62307,Sokoto_Yabo_Dagawa
62308,Sokoto_Yabo_Torankawa
62309,Sokoto_Yabo_Yabo A
62310,Sokoto_Yabo_Yabo B
61211,Sokoto_Rabah_Tsamiya
60710,Sokoto_Gwadabawa_Salame
61301,Sokoto_Sabon Birni_Gangara
70101,Yobe_Barde_Dagona
70102,Yobe_Barde_Gwio-Kura
70103,Yobe_Barde_Katuzu
70106,Yobe_Barde_Sabon Gari
70108,Yobe_Barde_Lawan Musa
70109,Yobe_Barde_Sarkin Hausawa
70110,Yobe_Barde_Tsugum Tagali
70111,Yobe_Barde_Dawayo
70112,Yobe_Barde_Zango
70202,Yobe_Borsari_Kaliyari
70203,Yobe_Borsari_Kurnawa
70204,Yobe_Borsari_Masaba
70205,Yobe_Borsari_Dapchi
70206,Yobe_Borsari_Jawa G Dole
70207,Yobe_Borsari_Guba Dapso
70208,Yobe_Borsari_Guji Metalari
70209,Yobe_Borsari_Bayamari
70210,Yobe_Borsari_Guji M Tallari
70211,Yobe_Borsari_Danani
70306,Yobe_Damaturu_Kukareta Warsala
70304,Yobe_Damaturu_Gambir Moduri
70305,Yobe_Damaturu_Kalallawa Gabai
70307,Yobe_Damaturu_Murfakalam
70308,Yobe_Damaturu_Nayinawa
70309,Yobe_Damaturu_Njiwaji Gwange
70310,Yobe_Damaturu_Sasawa Kabaru
70311,Yobe_Damaturu_Bindigari Pawari
70312,Yobe_Damaturu_Maisandari WI
70401,Yobe_Fika_Garu
70402,Yobe_Fika_Fika Anze
70403,Yobe_Fika_Gadaka
70404,Yobe_Fika_Gudi Dozi
70405,Yobe_Fika_Janga
70406,Yobe_Fika_Mubi Fussami
70407,Yobe_Fika_Ngalda
70408,Yobe_Fika_Shoye
70409,Yobe_Fika_Turmi Malori
70410,Yobe_Fika_Zangaya Mazawaun
70502,Yobe_Fune_Damagum A
70503,Yobe_Fune_Daura A
70501,Yobe_Fune_Ngelzarma B
70504,Yobe_Fune_Marmari Gudugurka
70506,Yobe_Fune_Alagarno
70507,Yobe_Fune_Borno Kiji
70509,Yobe_Fune_Ngelzarma A
70510,Yobe_Fune_Damagum B
70512,Yobe_Fune_Jajere
70513,Yobe_Fune_Kayeri
70514,Yobe_Fune_Kollere Kafaje
70515,Yobe_Fune_Mashio
70602,Yobe_Geidam_Borko
70603,Yobe_Geidam_Asheikri 1
70604,Yobe_Geidam_Balle
70605,Yobe_Geidam_Kusur
70606,Yobe_Geidam_Fukurti
70608,Yobe_Geidam_Gumsa
70609,Yobe_Geidam_Asheikri 2
70610,Yobe_Geidam_Ma'Anna
70613,Yobe_Geidam_Jororo
70612,Yobe_Geidam_Futchimiram
70701,Yobe_Gujba_Buni Gari
70702,Yobe_Gujba_Buni Yadi
70703,Yobe_Gujba_Dadingel
70704,Yobe_Gujba_Goniri
70705,Yobe_Gujba_Gotala
70708,Yobe_Gujba_Gujba
70709,Yobe_Gujba_Mandunari
70710,Yobe_Gujba_Mutai
70711,Yobe_Gujba_Ngurbuwa
70712,Yobe_Gujba_Wagir
70801,Yobe_Gulani_Bara
